0.088856,-0.047798,0.336055,0.019423,0.091333,0.114299,-0.115051,0.150117,0.025890,1.000000
-0.128102,0.352440,-0.043557,-0.001749,-0.033074,-0.007832,0.039830,-0.094920,-0.042628,1.000000
0.224813,-0.204972,0.087852,-0.112078,0.017941,-0.084157,0.010308,-0.159396,0.002644,1.000000
-0.048149,0.126711,-0.023612,0.019878,-0.026028,0.032992,-0.070498,0.067791,0.042104,1.000000
0.325429,0.061606,0.448594,-0.023699,0.018696,-0.082696,0.040718,0.077647,0.000000,1.000000
-0.153353,-0.081598,0.314567,0.055025,-0.098343,0.137741,-0.095759,-0.060513,-0.044406,1.000000
-0.180650,-0.016103,0.262538,0.103355,-0.263286,-0.045878,-0.103982,-0.035169,0.008152,1.000000
-0.254758,0.424847,-0.072822,-0.041130,0.015584,0.098283,0.090504,-0.071746,0.038361,1.000000
-0.180058,-0.050071,-0.019949,-0.010970,-0.092306,0.120463,-0.073290,0.135447,-0.011542,1.000000
-0.441307,-0.025507,0.104548,0.072197,-0.006741,-0.066433,0.013065,0.024010,-0.086969,3.000000
-0.073578,-0.167653,-0.121085,-0.011008,0.064367,0.014427,-0.014039,0.024592,-0.033111,1.000000
0.229243,-0.050043,0.351763,-0.146418,0.001486,0.058082,0.024856,0.095144,-0.032467,1.000000
0.058613,-0.059326,0.196171,-0.103031,-0.151342,0.151194,0.016563,-0.040937,-0.036932,1.000000
-0.046306,-0.164013,-0.243293,0.007373,-0.018883,0.016065,0.019005,-0.036506,0.051568,1.000000
0.296957,0.149217,-0.090185,-0.116416,-0.010389,0.002151,0.013326,-0.099599,0.054429,1.000000
0.167439,-0.260062,-0.018551,-0.028122,-0.127184,0.068410,0.050750,-0.204412,-0.083829,1.000000
0.279159,-0.193082,-0.189219,0.062889,-0.034047,-0.096576,0.013563,-0.079613,0.011435,1.000000
0.121503,-0.061265,-0.204247,-0.038560,-0.148947,-0.077763,-0.029218,0.152864,0.064115,1.000000
-0.011345,-0.202151,0.076240,-0.066931,-0.155371,0.000597,0.004633,0.270139,-0.018269,1.000000
0.073758,0.055196,-0.048801,0.046133,-0.074140,0.102937,-0.147463,-0.115996,-0.024519,1.000000
-0.166981,0.021093,-0.093611,-0.188320,0.054023,0.036585,-0.031712,-0.184096,-0.014579,1.000000
-0.029092,-0.131537,-0.238177,-0.065410,-0.080207,-0.114319,-0.068182,-0.036921,-0.017908,1.000000
0.021946,0.258409,-0.205948,-0.110486,-0.081939,-0.074267,0.004767,-0.007447,-0.024630,1.000000
-0.107926,-0.067362,-0.070777,0.115688,-0.010151,-0.046716,-0.164191,-0.035367,-0.030686,1.000000
-0.159034,-0.067223,-0.161711,0.073063,-0.100846,-0.095077,-0.209139,0.005140,-0.012945,1.000000
0.069470,-0.083625,-0.056542,-0.096203,-0.044393,-0.104155,-0.114742,-0.160271,-0.005420,1.000000
-0.168547,0.082124,0.278645,-0.090622,0.168289,-0.226872,-0.320949,0.000587,-0.060791,1.000000
-0.029286,-0.115555,-0.141747,-0.009329,0.021110,0.088357,-0.189308,0.045744,-0.004684,1.000000
0.070783,-0.002951,-0.041593,-0.041276,-0.135490,-0.151720,-0.173601,-0.109893,-0.060546,1.000000
-0.214787,0.528192,0.012788,-0.118130,0.105619,-0.033605,-0.002185,0.021803,-0.024126,1.000000
-0.171760,0.568043,-0.070738,-0.135652,-0.034567,-0.033587,-0.087572,0.023412,-0.026372,1.000000
0.021114,0.038765,0.248626,0.108972,0.016381,-0.033799,-0.016145,-0.011747,-0.047883,1.000000
-0.251104,0.243775,0.062004,-0.022388,-0.044028,0.150617,-0.128255,-0.013941,-0.001524,1.000000
-0.113217,0.206953,0.139149,-0.024537,-0.019450,0.110669,-0.112940,-0.150161,-0.012064,1.000000
-0.214451,-0.097050,-0.125056,-0.027257,-0.108907,0.067380,0.173860,0.036951,-0.001814,1.000000
-0.297510,-0.120573,0.034777,0.139065,-0.153466,-0.012982,0.064842,0.326463,0.040674,1.000000
-0.167252,-0.006216,0.139441,0.151055,0.174381,-0.086093,0.100784,0.090819,0.006980,1.000000
0.325429,0.061606,0.448594,-0.023699,0.018696,-0.082696,0.040718,0.077647,0.000000,1.000000
-0.043262,0.029016,-0.019069,0.184502,0.100183,-0.129099,0.169729,-0.155487,-0.012077,1.000000
0.077257,-0.177152,0.014962,-0.043478,-0.094614,0.071369,-0.108522,-0.250753,-0.040694,1.000000
-0.259659,-0.191101,0.094709,0.114518,-0.238919,-0.149145,0.050349,-0.038564,-0.036087,1.000000
-0.336028,-0.160031,-0.110624,-0.042828,0.009264,0.074727,0.019463,0.180342,-0.066622,1.000000
-0.159411,-0.096145,0.054323,-0.046838,0.116510,-0.172668,-0.030326,-0.082406,-0.035974,1.000000
-0.277691,0.287013,-0.008816,0.032426,0.085009,-0.110048,-0.064797,-0.100633,-0.011133,1.000000
0.462280,0.156803,-0.183666,0.148869,-0.011506,-0.014729,0.065358,-0.075257,0.055232,1.000000
0.579597,0.276304,-0.180714,0.156967,-0.038988,-0.022810,0.005616,-0.094602,0.077115,1.000000
0.417508,0.132625,-0.200987,0.256616,0.176966,0.077603,-0.033909,-0.030533,0.041237,1.000000
-0.091643,-0.301882,0.033172,0.045379,-0.012388,-0.013274,0.196303,-0.177101,-0.053376,1.000000
-0.174189,-0.102950,-0.219581,-0.029190,-0.103728,-0.011201,0.222426,0.116064,0.024189,1.000000
-0.253744,-0.241918,-0.066612,-0.018510,-0.019811,-0.091047,0.012042,0.074172,-0.025818,1.000000
0.006652,-0.289365,0.058153,0.051144,-0.043351,0.028446,-0.003551,-0.028978,-0.004776,1.000000
-0.194353,0.103028,0.028757,-0.094599,-0.037036,0.173534,0.105697,0.098765,-0.038927,1.000000
-0.197553,-0.274714,0.014397,-0.005309,0.127650,-0.031849,-0.003778,-0.052437,-0.009439,1.000000
-0.133917,-0.131634,-0.018909,-0.011380,0.077754,-0.151591,0.348925,0.081883,-0.084591,1.000000
-0.295878,-0.128005,0.034514,0.076068,0.037996,0.057733,-0.092410,0.051809,-0.052309,1.000000
-0.337305,-0.023871,0.094968,0.182738,-0.117511,0.000131,0.059324,0.000580,-0.054774,1.000000
-0.214133,-0.106766,0.177576,0.156217,-0.094749,0.129265,-0.289572,0.037774,-0.055776,1.000000
-0.163785,0.109262,-0.116420,0.046386,-0.042290,-0.161600,-0.034181,-0.054577,-0.003731,1.000000
0.409572,0.063240,-0.043227,-0.191102,-0.019069,-0.045938,-0.080521,-0.078759,0.114316,1.000000
-0.170215,0.130060,0.119346,-0.092047,-0.109255,0.011702,0.040490,-0.177373,0.000577,1.000000
0.051782,0.033509,-0.127632,-0.066392,-0.076392,-0.034028,0.020241,0.158335,-0.005457,1.000000
-0.067162,-0.163264,-0.162156,-0.107715,0.079270,-0.077261,0.088312,-0.074989,-0.041679,1.000000
-0.052158,0.040113,-0.253365,0.055436,0.000324,-0.107486,-0.161900,-0.022640,0.026792,1.000000
-0.221668,0.033616,-0.173998,-0.083411,0.100731,-0.100515,-0.119512,0.075063,0.037418,1.000000
0.132703,0.155124,0.397639,-0.176397,-0.286367,-0.071815,-0.140876,-0.207217,0.039632,1.000000
0.133265,-0.176917,-0.198449,-0.006271,0.029324,-0.188848,0.073405,-0.068806,0.088110,1.000000
0.279530,-0.062663,0.013352,0.067287,0.137446,0.045854,-0.010466,-0.143741,0.004469,1.000000
0.407383,-0.061607,-0.221933,-0.078973,0.152654,-0.008862,-0.115398,-0.117408,0.050461,1.000000
-0.210301,-0.100966,-0.071762,-0.108177,-0.105598,-0.002636,-0.090781,-0.041539,-0.054715,1.000000
-0.234749,-0.106110,0.076098,0.060266,0.178031,0.004051,0.305888,-0.083413,-0.024129,1.000000
0.229065,0.052353,0.021795,0.430037,0.151143,0.108977,-0.079067,0.320136,0.110552,1.000000
0.246092,-0.018721,-0.123180,0.094533,0.198227,-0.181682,-0.031743,-0.063405,0.026337,1.000000
-0.170950,-0.036920,-0.091384,0.141045,0.036168,-0.011019,-0.003378,-0.199553,0.035577,1.000000
-0.035428,-0.105661,-0.289086,0.047766,-0.034840,-0.049906,0.032140,-0.015680,0.041487,1.000000
-0.023293,0.097481,-0.031109,0.166819,0.020314,-0.091861,0.180839,-0.097848,-0.028165,1.000000
-0.097898,0.500995,-0.115009,0.048207,-0.148350,-0.070036,-0.034251,-0.106616,0.012749,1.000000
-0.083328,-0.007808,0.021193,0.138805,-0.328024,-0.197925,-0.024724,0.231568,0.004240,1.000000
0.358438,-0.126927,-0.120943,0.024457,-0.069574,-0.169915,0.028674,-0.177920,-0.053336,1.000000
0.210935,-0.217850,-0.083903,0.016126,-0.027805,0.005000,-0.021326,0.099225,-0.016062,1.000000
-0.208644,-0.157530,-0.217372,0.008121,-0.125765,-0.088637,0.032796,0.031741,-0.060127,1.000000
-0.015206,-0.206023,0.048142,0.136931,-0.086917,0.165303,0.036332,-0.059942,0.016845,1.000000
-0.079982,-0.070373,0.234927,0.086961,0.062706,-0.241902,0.176823,-0.160831,-0.012196,1.000000
-0.096291,0.173760,-0.101651,-0.049089,-0.110952,0.022751,-0.060404,-0.104680,-0.026538,1.000000
-0.107621,-0.249305,0.077182,0.052863,-0.108166,0.173424,-0.075775,-0.112094,-0.022134,1.000000
-0.105783,-0.211686,0.001216,0.026016,-0.000620,0.028703,0.290312,-0.101095,0.003078,1.000000
-0.165859,-0.182800,0.175856,0.073958,0.044910,0.115480,0.149773,-0.209913,-0.028791,1.000000
0.036175,-0.016613,-0.196477,0.057949,-0.032057,0.122003,0.079666,-0.040116,-0.021123,1.000000
-0.011791,-0.269027,0.088702,0.047953,0.031167,-0.085355,0.300034,-0.005909,-0.027037,1.000000
0.100790,-0.082455,0.299386,0.018118,0.085532,-0.084233,0.094776,-0.059094,-0.056800,1.000000
0.112689,-0.115533,-0.134199,0.231586,-0.007204,-0.148474,-0.058154,0.074924,-0.016036,1.000000
-0.210054,0.077300,0.248657,0.000071,0.060284,-0.148108,0.079754,-0.177425,-0.074409,1.000000
-0.016647,-0.328254,-0.106388,0.150276,-0.035789,0.133965,0.020208,-0.001172,-0.014021,1.000000
0.036555,0.176355,0.147696,-0.019807,0.047771,-0.026271,0.103475,-0.044055,0.037058,1.000000
0.072157,0.202543,0.433589,0.201205,-0.171299,-0.354373,-0.042038,-0.221950,-0.011049,1.000000
-0.121091,0.151869,-0.062095,-0.097059,0.066425,-0.015469,-0.041953,0.060442,0.004643,1.000000
-0.072312,-0.092063,0.020074,0.115569,-0.051586,0.031568,0.169206,-0.043145,-0.082062,1.000000
-0.225249,0.052455,0.196337,0.059781,0.024771,-0.096058,-0.090761,-0.227436,-0.073521,1.000000
0.197409,-0.236173,0.044727,0.042520,-0.013324,0.089610,-0.001780,-0.075157,-0.034810,1.000000
-0.123825,-0.100342,-0.126102,-0.060700,-0.134311,-0.021878,-0.152180,-0.176965,0.015662,1.000000
0.259799,0.015727,-0.032868,-0.082578,0.031234,-0.079995,0.119342,0.039079,0.095843,1.000000
0.162944,-0.073510,0.039037,-0.128477,-0.099387,-0.014808,-0.092855,0.243592,0.100180,1.000000
0.087937,-0.330685,0.197431,-0.051736,0.000840,-0.046037,0.194643,-0.126518,-0.117025,1.000000
0.116217,-0.184101,0.063029,-0.138483,0.105836,0.126332,-0.100053,0.048077,-0.080442,1.000000
-0.401701,0.187739,0.134739,0.131304,0.107488,-0.209025,0.099720,0.013154,-0.014691,1.000000
0.091916,-0.073382,-0.207671,0.069206,0.016001,0.032768,-0.080062,0.078715,0.064268,1.000000
-0.014835,0.055930,-0.115195,0.158070,-0.024256,-0.091044,-0.038671,0.032998,0.071066,1.000000
0.128336,-0.171969,-0.260691,0.040637,0.137662,-0.033896,0.094655,0.108643,0.046484,1.000000
-0.130057,-0.324102,-0.175383,0.038244,0.016389,-0.063348,0.057380,0.046200,0.011298,1.000000
-0.396684,0.037961,-0.045507,-0.025883,0.014116,-0.069451,-0.012910,0.050495,-0.018462,1.000000
-0.016860,-0.191419,-0.009919,-0.089266,-0.003425,-0.037470,0.065173,0.084862,-0.035815,1.000000
-0.128942,-0.298145,-0.184447,-0.015363,0.007956,0.071990,0.071787,-0.034781,-0.038939,1.000000
-0.039059,-0.030851,0.203000,-0.062391,0.204263,-0.260636,0.133456,-0.039747,-0.014575,1.000000
0.275977,0.198446,-0.248101,0.191704,-0.102330,-0.053942,-0.032572,-0.160762,-0.011179,1.000000
-0.099939,0.385935,0.087661,-0.072373,-0.001906,0.001779,0.386744,-0.133640,-0.027218,1.000000
0.235834,-0.102096,0.046099,-0.138584,-0.028734,-0.024448,-0.110452,-0.225497,-0.024577,1.000000
0.386280,-0.083785,0.160614,0.023154,-0.022981,-0.105226,-0.055513,-0.199632,-0.082137,1.000000
0.352626,-0.059685,0.115512,-0.222267,0.005214,-0.052543,-0.006428,-0.163529,0.084751,1.000000
0.012842,-0.090181,0.227329,0.002085,-0.087871,0.190956,-0.094407,0.005739,0.055778,1.000000
0.324107,0.156944,0.042246,-0.247478,-0.100438,0.103711,0.020134,-0.086351,0.094557,1.000000
0.018680,-0.203914,0.235805,0.134247,-0.135834,-0.312539,-0.280093,-0.026719,-0.047646,1.000000
-0.286669,-0.093241,0.026763,-0.052613,0.054034,-0.211580,0.011227,-0.003054,-0.015834,1.000000
-0.009645,-0.072337,0.281824,-0.035042,-0.401660,-0.177953,-0.151571,-0.027062,0.037027,1.000000
0.243649,-0.356889,-0.135617,-0.080511,0.000836,-0.152569,0.029095,0.067441,0.002023,1.000000
0.207740,0.112108,-0.229066,-0.151457,-0.157077,-0.028183,0.075824,0.148672,0.018505,1.000000
0.325429,0.061606,0.448594,-0.023699,0.018696,-0.082696,0.040718,0.077647,0.000000,1.000000
-0.385696,0.155246,0.103219,-0.028809,0.236298,-0.152484,-0.156359,-0.006489,-0.075020,1.000000
0.244641,-0.235801,0.190294,-0.088759,-0.026922,-0.221710,0.027769,0.115232,-0.041161,1.000000
0.037359,-0.258274,-0.109889,0.026216,-0.044106,-0.027279,0.120567,-0.003097,-0.099494,1.000000
0.017180,0.130449,-0.043636,0.007564,0.148746,-0.128747,-0.138596,0.083440,0.055704,1.000000
-0.154162,-0.133442,-0.195074,-0.061118,-0.046376,-0.070417,-0.016006,0.053708,-0.006754,1.000000
0.148187,-0.236037,-0.062236,-0.086455,-0.124424,-0.142778,-0.151721,-0.014627,-0.004694,1.000000
0.018592,-0.414110,-0.016456,-0.164578,-0.006281,0.106980,-0.048053,-0.134602,-0.105481,1.000000
0.012771,-0.284117,-0.230479,0.125598,-0.092648,-0.014745,-0.064009,0.072077,-0.001209,1.000000
-0.037090,-0.240866,0.034623,0.018428,-0.039019,0.017961,0.028854,0.191845,0.040938,1.000000
-0.099939,0.385935,0.087661,-0.072373,-0.001906,0.001779,0.386744,-0.133640,-0.027218,1.000000
0.256387,0.151356,0.272597,-0.089151,0.134264,-0.005384,0.004496,0.188710,0.090579,1.000000
-0.101877,-0.258776,-0.055078,0.030965,-0.099553,-0.212749,0.130574,0.128638,-0.120474,1.000000
-0.099939,0.385935,0.087661,-0.072373,-0.001906,0.001779,0.386744,-0.133640,-0.027218,1.000000
0.199225,-0.225450,-0.026629,-0.060200,0.051850,-0.158197,0.143754,0.014778,-0.050159,1.000000
-0.001434,-0.239613,0.240943,0.111409,-0.328077,-0.241290,-0.075866,0.200141,0.017785,1.000000
-0.099939,0.385935,0.087661,-0.072373,-0.001906,0.001779,0.386744,-0.133640,-0.027218,1.000000
-0.046802,0.139129,0.135969,-0.053236,-0.245887,0.062602,-0.127939,-0.094545,0.008695,1.000000
0.013568,-0.281177,-0.238487,-0.074112,0.068443,-0.053428,-0.058282,-0.027863,0.030998,1.000000
-0.024149,0.107710,0.182035,-0.016902,-0.182101,-0.137757,-0.168294,-0.063485,0.073681,1.000000
-0.037007,-0.225376,-0.272765,0.000675,-0.009541,0.023102,-0.026987,-0.079108,-0.039381,1.000000
-0.258968,-0.183587,-0.208116,-0.034258,-0.044251,-0.011005,0.034359,0.086360,-0.027313,1.000000
-0.191912,-0.145266,-0.003650,-0.010798,0.155689,-0.044579,0.038771,-0.013293,0.059360,1.000000
0.144214,0.123060,-0.107906,-0.057860,0.106078,-0.128238,-0.068746,0.022627,0.035528,1.000000
0.138967,-0.335231,-0.037939,-0.099517,0.049256,0.010554,-0.026726,-0.018456,0.049512,1.000000
-0.160715,-0.058976,0.023905,0.198900,0.157183,0.235674,-0.086236,0.131761,-0.004454,1.000000
-0.195945,-0.116487,-0.180503,0.099908,-0.035762,-0.102614,-0.034319,0.019388,-0.023731,1.000000
0.054348,-0.244817,-0.130979,0.014576,0.007546,0.062787,-0.022410,0.007180,0.009641,1.000000
-0.063788,0.083500,-0.001176,0.146592,-0.079984,-0.026115,-0.119953,0.013816,0.027832,1.000000
0.041871,-0.040087,-0.051910,-0.063858,0.121764,-0.040783,0.161488,0.030055,0.033229,1.000000
-0.268396,-0.209961,0.049799,0.150335,-0.039999,0.080945,0.030118,0.100975,-0.040275,1.000000
0.175733,-0.130769,-0.313362,0.044259,0.017543,0.085853,0.145447,-0.010979,-0.013958,1.000000
-0.208126,-0.154371,-0.121830,0.033677,0.101535,0.042505,0.088432,-0.043922,-0.035551,1.000000
0.096896,-0.171191,0.122016,-0.171226,-0.050052,-0.134709,-0.206432,0.037311,-0.037312,1.000000
-0.139522,0.296647,0.051725,-0.053723,-0.121327,0.148015,-0.104550,-0.056372,-0.010142,1.000000
-0.135062,-0.114180,-0.084188,0.039950,0.208793,-0.051923,0.081774,0.028170,0.001093,1.000000
0.257499,0.120823,0.113359,-0.037404,0.138903,0.032798,0.004420,-0.032115,-0.034508,1.000000
-0.062912,-0.065846,0.043479,0.032594,0.053567,-0.093597,0.122814,-0.051539,-0.079511,1.000000
-0.000879,-0.226457,0.243454,0.107039,-0.173576,-0.107104,-0.147769,0.138842,-0.003020,1.000000
-0.002733,-0.001034,-0.275972,-0.126108,0.095755,-0.025017,0.028528,0.088107,0.065096,1.000000
0.471269,-0.217710,-0.268353,-0.059194,0.043020,-0.120364,-0.138199,-0.092831,0.013500,1.000000
0.175770,-0.209540,-0.212502,-0.061990,-0.005876,0.108707,0.069872,0.024686,0.037598,1.000000
-0.052508,-0.136914,0.224216,-0.086978,-0.078314,-0.003692,-0.084064,0.314238,0.064280,1.000000
0.336550,0.292553,-0.134663,0.270072,-0.000581,0.040707,0.110848,0.055708,0.040453,1.000000
0.042742,-0.038230,-0.157423,0.028350,-0.194823,0.107211,-0.130470,0.105206,-0.001633,1.000000
0.172930,-0.094880,0.074428,-0.068235,0.151876,0.114394,0.090077,0.012255,0.021417,1.000000
-0.073937,-0.126713,0.131239,-0.070126,-0.258440,0.084280,-0.046748,-0.012165,0.032021,1.000000
0.112383,0.171342,0.022959,-0.149948,-0.001261,-0.070543,0.056640,-0.172281,0.013626,1.000000
0.005010,0.211105,-0.189780,-0.197836,-0.015305,-0.015119,0.037806,0.114821,0.046668,1.000000
-0.102128,-0.028967,0.050107,0.147233,0.030904,-0.161072,0.022370,0.039085,0.013139,1.000000
-0.255806,0.045918,-0.052036,0.040346,0.114912,0.025094,-0.014155,-0.029623,-0.006659,1.000000
-0.101783,-0.198517,-0.154822,0.086721,0.038038,0.132555,0.044066,-0.011343,0.001255,1.000000
-0.037093,-0.112418,0.152907,0.224684,-0.142049,0.018919,0.063184,0.134034,-0.064252,1.000000
0.071286,-0.251385,-0.276760,-0.022530,0.102893,0.128752,-0.005592,-0.025991,0.003910,1.000000
0.130751,-0.067800,-0.037326,0.080400,0.134734,-0.114493,-0.003864,-0.019418,0.038457,1.000000
0.405945,0.139673,-0.094818,0.113248,0.108969,0.053477,0.029305,0.088558,0.132189,1.000000
-0.189151,0.137929,-0.071819,-0.015831,-0.016645,-0.061788,0.086324,-0.142686,-0.061389,1.000000
-0.051970,0.114814,-0.113370,-0.032023,-0.162285,0.034242,-0.051070,0.008051,-0.088733,1.000000
0.234169,-0.179639,0.014232,0.156718,0.109211,-0.028156,-0.080107,-0.065096,-0.015656,1.000000
0.223500,-0.075956,-0.228219,-0.144278,-0.046463,0.108482,-0.082423,0.075123,0.030430,1.000000
0.093169,-0.350730,-0.036739,0.022341,-0.057381,-0.078106,0.092055,0.028210,-0.038317,1.000000
0.150189,-0.234076,0.230570,-0.110549,-0.087027,-0.066742,0.147863,-0.030743,-0.050367,1.000000
-0.257696,-0.174783,-0.217059,0.066810,-0.049568,-0.112517,0.074974,0.001393,-0.037878,1.000000
-0.046672,-0.245335,0.016815,0.025731,0.045390,-0.020954,-0.111435,-0.174367,-0.078997,1.000000
-0.235282,-0.157436,-0.107869,0.161703,0.000378,-0.065458,0.039441,-0.038437,-0.056465,1.000000
0.313469,-0.070551,-0.309566,-0.064326,0.124668,-0.080635,-0.026377,0.039008,0.070738,1.000000
-0.080955,-0.099526,-0.258107,0.080323,-0.089191,-0.052829,0.004481,0.049526,0.005246,1.000000
-0.207287,-0.009486,-0.150804,-0.099259,-0.015943,0.048607,-0.086241,-0.147822,0.021594,1.000000
0.065599,-0.155427,0.039642,0.037991,0.010050,-0.004806,0.081002,0.049728,-0.027339,1.000000
0.057333,-0.247912,0.011807,-0.058412,0.052282,0.171848,0.115259,-0.013201,0.037581,1.000000
0.372446,0.277228,0.052670,-0.204971,-0.144811,0.125817,0.001901,0.210879,0.004375,1.000000
-0.257534,0.001872,-0.027301,0.232528,-0.033182,0.055160,0.163481,-0.184796,-0.045371,1.000000
